,grad_norm,avg_grad_norm
0,0.009272143265287228,0.00442847323275226
1,0.004045443458701758,0.0018704707994509268
2,0.00309242051512496,0.0013715899207026644
3,0.002555405125295853,0.0011167093796436401
4,0.0022928405087441206,0.001021252787562416
5,0.0021357277463025905,0.0009423677898559938
6,0.002076757946804933,0.0009436992147718282
7,0.0019851769714424494,0.000935211726327372
8,0.0019672587342724644,0.0009314106496544007
9,0.001999702544280273,0.0009087029611691833
10,0.002007620527258362,0.000919107416206423
11,0.0020049647582174443,0.0009270718711537912
12,0.0019743214001851704,0.0009091639384517775
13,0.001980558395563789,0.0009122707689290537
14,0.0019855889173306745,0.0009146649835576467
15,0.001987631489207749,0.0009223308948361699
16,0.002036280034671483,0.0009148242739577065
17,0.001969539839431972,0.0008904194349751753
18,0.0020003489728825275,0.000903713920920649
19,0.0019761105804183684,0.0009146660381435033
20,0.0019585274618721623,0.0008951054119011935
21,0.0019804153142853036,0.0008756627691635752
22,0.002011798036298441,0.0008949851788416066
23,0.0019581676495042354,0.0008661195101654705
24,0.0019905864113859612,0.0008871571626514196
25,0.0019931294458836097,0.0008820150978863239
26,0.001997817280318807,0.0008798767812550068
27,0.0019829872266307253,0.0008800964124555536
28,0.002001906284610467,0.0008874250890906243
29,0.0019768594288239803,0.0008902959628304577
30,0.00199729748590685,0.0008807828348568257
31,0.0019639896585003417,0.0008749008925138589
32,0.0019667369762079463,0.0008796098957057385
33,0.0019474559761446847,0.0008684482206316555
34,0.001949388044201495,0.0008698357371887302
35,0.001943327229716541,0.000862589171019328
36,0.001998982025885626,0.0008533206864205353
37,0.001966120837845237,0.0008670341202934436
38,0.002018282571739024,0.0008567648748045458
39,0.0019519318234148052,0.0008534471853636205
40,0.0019459304201197537,0.0008797642281826804
41,0.001957814700504327,0.0008595452013918582
42,0.0019717342442805495,0.0008541899459326969
43,0.0019507738350726226,0.000835890046266072
44,0.001990536159342703,0.0008437422665712587
45,0.0019275166491484817,0.0008494518526062808
46,0.0019593781942282527,0.0008736407035030425
47,0.001961935090709149,0.0008457282469060053
48,0.001983115396476077,0.0008598558043184526
49,0.0019521378425826482,0.0008337696370504358
50,0.001958120586898397,0.0008340981028809705
51,0.001965518537497915,0.0008452037376735141
52,0.0019495811618124956,0.0008404382490826881
53,0.0019421119701719897,0.0008402989067904212
54,0.001954970658784184,0.0008475464282502584
55,0.0019494818886468077,0.0008389098152025219
56,0.0019336043213329772,0.0008372826611294466
57,0.00195145102813566,0.0008435379953452331
58,0.0019646564426640156,0.000844260715359055
59,0.001955700685571441,0.0008374337134334971
60,0.002002495014012846,0.000853704011259491
61,0.0019528504464474013,0.0008408861056737163
62,0.0019827025158412974,0.0008457968223785214
63,0.0019295809085152166,0.0008351102519287344
64,0.0019610729582114693,0.0008276549975990373
65,0.0019459563499207005,0.0008311215171809582
66,0.0019745877635774806,0.0008262430988799999
67,0.001964702526011559,0.0008258197888019769
68,0.001947204881991424,0.0008246735772391891
69,0.0019889267175184455,0.0008386345135102816
70,0.0019182327720473574,0.0008389898747041383
71,0.001966388225007583,0.0008324054994291681
72,0.001962089681696585,0.0008383932153639547
73,0.001961775425383273,0.0008356867851141621
74,0.0019403176591046812,0.0008243417661801419
75,0.001956112083622857,0.0008408142466043286
76,0.001986398418118958,0.0008360621902872534
77,0.0019745190408738222,0.0008329321075614323
78,0.001952756810864872,0.0008303577094064915
79,0.0019768457192078453,0.0008236444349784185
80,0.0019870242583291497,0.0008223594529280329
81,0.001956298039979575,0.0008312952978646054
82,0.001979847620104385,0.0008196215734214467
83,0.001953695753507097,0.0008270489531295264
84,0.0019566607695785075,0.0008353522930787329
85,0.0019492950762950761,0.0008264438365586102
86,0.0019733846317702797,0.0008292653262341285
87,0.001989494391155484,0.000826224301229505
88,0.0019181204107179143,0.0008163057774414911
89,0.001955028246704708,0.0008233782684649615
90,0.001981577880488818,0.0008352693745537716
91,0.001961891056613668,0.0008107988978736103
92,0.0019699484914513852,0.0008360233623534441
93,0.001966744609971476,0.0008120788124335162
94,0.0019645181549576055,0.00081926939995302
95,0.0019680437553153537,0.0008203867781797753
96,0.001958579768303453,0.0008202214786947212
97,0.0019930381231996067,0.0008277512799181483
98,0.0019718271454193573,0.0008235531311263056
99,0.0019713913532220483,0.000819613814682645
100,0.001969597874181893,0.0008180149221409331
101,0.0019731565022512395,0.000807949947878061
102,0.0019621761269210014,0.000814333968960187
103,0.0019678381299052168,0.0008101817528607653
104,0.0019690395274665207,0.0008203479776378063
105,0.0019567862105117563,0.0008216662887100349
106,0.0019572542720090818,0.0008186094928532839
107,0.0019921058573184863,0.0008090237765025129
108,0.001962467538439395,0.0008187297738485915
109,0.0019742209525943242,0.0008058294017032228
110,0.0019714301845798377,0.0008176475153852473
111,0.001980238438323688,0.0008075747275998926
112,0.002006072806098553,0.0008165328694945749
113,0.001974489163223873,0.0008172626942670083
114,0.0019929495431236267,0.000825356161358821
115,0.0019414715592146797,0.0008175021263442057
116,0.0019724899902939796,0.0008264786036520758
117,0.0019691679044626653,0.000819724881747628
118,0.001970100918483427,0.0008279027465237852
119,0.0019922632713774767,0.0008181021891205627
120,0.002012725666110568,0.0008296896943219882
121,0.001948917003841523,0.0008108273340279565
122,0.0019756641310831424,0.000821726129609434
123,0.0019673276966547266,0.0008072627995930173
124,0.001967948892235975,0.0008191418156082578
125,0.001994249556446448,0.0008110936888603165
126,0.0019547494285849527,0.0008120265419540159
127,0.0019570034517742254,0.0008123205009135691
128,0.0020176606280181337,0.000822335433707956
129,0.0019633405694655854,0.0008194270091788733
130,0.0019958105249850847,0.0008147099801777478
131,0.0019429085967952713,0.0008184244575472001
132,0.0020004196677986972,0.0008215587825843078
133,0.002000271133831976,0.0008217605474569342
134,0.0020224741036894128,0.0008164909942185177
135,0.0019781250756590023,0.0008156174341874087
136,0.00197564421892714,0.0008162815390866907
137,0.0019735419140060376,0.0008204504470888744
138,0.001997893292676,0.000816865759107339
139,0.0020010951077839467,0.0008359054507523336
140,0.0019952567218912438,0.0008185172405586962
141,0.001997775199603947,0.0008243171991232564
142,0.001994555307593306,0.0008260238717090996
143,0.0020081838062170018,0.0008237471680759507
144,0.002028282043551478,0.0008180860382066492
145,0.0019901264732813135,0.0008204895831808887
146,0.0019893911324770134,0.0008174031151129919
147,0.001978119484299575,0.0008192864856134881
148,0.002000956451999681,0.0008259549401426578
149,0.0020218082731041837,0.0008396979332353701
150,0.002009687998318387,0.0008252963546992225
151,0.0020275602736921213,0.0008189862641944166
152,0.0020642780856338933,0.0008341884000829476
153,0.0020095299285672165,0.0008159223772749743
154,0.002007337795529405,0.0008304611341479947
155,0.0020263647722244702,0.0008217664606704869
156,0.0020408509675796855,0.0008324623443460202
157,0.002003734162666232,0.0008327681263086989
158,0.002016590548651841,0.0008329451152616564
159,0.0020262109259526957,0.000823905345682493
160,0.0020007589379982915,0.0008231386788846815
161,0.0020164770385770895,0.0008239074137664455
162,0.001988655498922419,0.000836179985473042
163,0.002010690769084784,0.0008237859069862787
164,0.002008000012103687,0.0008264392313054379
165,0.001990491324035889,0.0008313340470468735
166,0.002026676113018766,0.0008209029979565565
167,0.0020051131706328735,0.0008327089119976496
168,0.0020052395394647166,0.0008249931099057636
169,0.0020375497098190382,0.0008268887587987325
170,0.0020337585695361826,0.0008317136192036903
171,0.0020193442212664246,0.0008392541683005059
172,0.001975458731655689,0.0008259814725640942
173,0.002027133714257027,0.0008334662963855354
174,0.0020421116992913406,0.000846299243515686
175,0.002004818989114617,0.0008327872458133189
176,0.0020223845015553865,0.0008313312975908903
177,0.002019892448408748,0.0008257478715249282
178,0.002023966079029967,0.000833971514914404
179,0.0020635378862018973,0.0008584117818185512
180,0.001992666701827308,0.0008277772268389954
181,0.0020330191148198486,0.0008347245337277212
182,0.002037131881533081,0.0008331733440761181
183,0.0019971393288441878,0.0008368842057226336
184,0.002048472043551395,0.0008304676225901965
185,0.0020129378347465876,0.0008384907508597654
186,0.002026513033984777,0.0008332851199049721
187,0.0020043326264439043,0.0008305576219059088
188,0.0020578684668768853,0.0008392470019102535
189,0.0020161923979792524,0.0008284921778420754
190,0.0020209166858180918,0.0008267284720204771
191,0.002032490443739602,0.0008347161552485297
192,0.002067197415539447,0.0008290217271732056
193,0.002024644871091689,0.0008366295437821571
194,0.002073388562113156,0.0008353576413355768
195,0.0020730390097014606,0.0008494000203962274
196,0.00204031724955284,0.0008266038117546807
197,0.0020283967468832783,0.0008329594343462411
198,0.0020421042178949233,0.0008399945868672255
199,0.0020665262709371746,0.0008405664155040594
200,0.0020414475224884774,0.0008333976147696376
201,0.0020121640512062344,0.0008309353964731974
202,0.002059316771063844,0.0008438827387769433
203,0.002052327962112887,0.0008456902681192493
204,0.002069073643617551,0.0008408436175052295
205,0.0020704384095391586,0.000855733417933259
206,0.0020674792330657296,0.0008418083238853689
207,0.002056536903289859,0.0008463494630311342
208,0.002071904609157868,0.0008344908368171138
209,0.002046735186869388,0.000843049622798229
210,0.0020636280909564126,0.000835972889463472
211,0.0020687484134481672,0.0008375696077778497
212,0.0020366698171368196,0.0008570599705254769
213,0.0020576725895379614,0.0008413070395095821
214,0.002058795218438129,0.0008377084707129089
215,0.002017918385236579,0.0008396537673166569
216,0.0020707579610376235,0.0008486589889370781
217,0.0020570721312919084,0.0008475594838862034
218,0.0020659412976409145,0.000847138135748751
219,0.0020745659079265725,0.0008444951107615934
220,0.002039390787317911,0.0008400661617462687
221,0.0020437548296553467,0.0008402363712187199
222,0.0020433239337495144,0.0008399504449163727
223,0.0020508976218372803,0.0008481581120149177
224,0.0020740173178423636,0.0008433007306474097
225,0.002062430778203313,0.0008456444004824495
226,0.002057133894756108,0.0008475475102279554
227,0.0020650911661933232,0.0008463322917711647
228,0.0020733682716073576,0.000843301901648588
229,0.0020825881202814773,0.0008432972929714358
230,0.0020746502525392264,0.0008413402760839637
231,0.0020634122483897954,0.0008470907067770467
232,0.0020704220189466417,0.0008441206471830168
233,0.002071243536192924,0.00086322588407818
234,0.002073976764222607,0.0008520081995383781
235,0.0020818782864165876,0.0008527018499615438
236,0.002094916672349962,0.0008474741822711247
237,0.002056740183273659,0.0008476074675426763
238,0.0020613754424951315,0.0008470299379790531
239,0.0020649277498972986,0.0008445325827993014
240,0.002088379072066506,0.0008465732680633664
241,0.0020955915011547726,0.0008639490800252294
242,0.0020447138231247663,0.0008459832546684672
243,0.0020708727722247955,0.0008482624646550154
244,0.0020905431678436477,0.0008534482913091779
245,0.0020631571841316625,0.000844334512401153
246,0.0020864644474760793,0.0008438117459745091
247,0.002088413599481368,0.0008564698612591362
248,0.002068911667105139,0.0008484645308378865
249,0.0020819205948261216,0.000829844906761804
250,0.002084356381708537,0.0008486794643377995
251,0.002088881758562125,0.0008511020877288983
252,0.002073589770589024,0.0008525961756651454
253,0.00208177967236706,0.0008452392135308508
254,0.0020734934043824017,0.0008514515939168632
255,0.0020908092710134737,0.0008490921463817358
256,0.0020762030959731955,0.0008510578362106838
257,0.002119449229212478,0.0008471433812861933
258,0.0020761675499242674,0.0008595903157530462
259,0.0020835809169939775,0.0008526279981357648
260,0.0020691632851273477,0.0008585655972745051
261,0.0020913717795766015,0.0008494662846822073
262,0.0021189635239459354,0.0008474171387634295
263,0.002073864562108236,0.0008597460726056905
264,0.002114010269424933,0.0008599666180089116
265,0.0020798472807441347,0.0008609240450074567
266,0.0021008371293325633,0.0008578828008681097
267,0.0021136103177388363,0.0008686072439612711
268,0.002111823226133471,0.0008535669116741594
269,0.0020808773491915095,0.0008537958732203525
270,0.0021326501651749235,0.000851863991770455
271,0.002097571051254978,0.0008562613648417242
272,0.002077450857648407,0.0008519646122722941
273,0.0021467500653884865,0.0008534358656855629
274,0.002099585709134665,0.0008532818961505066
275,0.002144447755520506,0.0008497918127378559
276,0.0020873166658395134,0.0008572449270800195
277,0.0021030730396673523,0.000852798341143438
278,0.0021383958878954325,0.0008594228112248375
279,0.0021314896139836706,0.0008597721633336999
280,0.0021530242263585984,0.0008565663421690903
281,0.0021295132019611843,0.0008515133590930525
282,0.002164081863798749,0.0008647414129775236
283,0.002089067708070883,0.0008676235516117338
284,0.002103045940577217,0.0008527607355705079
285,0.0021098462816820864,0.0008688782382866039
286,0.002115740086403949,0.0008634584681952701
287,0.002109307932722218,0.0008533234803882591
288,0.0021471886738093898,0.0008555216824307161
289,0.002147058102042031,0.0008588399984599912
290,0.0021541596164324265,0.0008589151377022705
291,0.0021374715279842563,0.0008516358177396743
292,0.002128186758936328,0.000862156753154362
293,0.002118258478517151,0.0008540554246043458
294,0.0020995426286176287,0.0008541299578021554
295,0.00212096341762363,0.000851464707760469
296,0.00211036648697165,0.000851962814682766
297,0.0021546307646477703,0.0008671589928460034
298,0.0021244469081626877,0.0008655868963721921
299,0.0021062927108312793,0.0008470517658518956
300,0.0021685083133086342,0.0008630424820105819
301,0.0021361848288078736,0.0008514906683772364
302,0.002127472744391793,0.0008669208207934656
303,0.0020846053735380445,0.0008586000562097658
304,0.0021545774977900743,0.0008476901429650538
305,0.0021196752375758745,0.0008597046629909207
306,0.0021179291806594632,0.0008574735633481075
307,0.0021574925545685213,0.0008538213681758326
308,0.002150056426591404,0.0008719550473067691
309,0.0021245733625940323,0.00085708629750811
310,0.0021405607061323654,0.000845732879551018
311,0.002122707392760169,0.0008663944557637853
312,0.0021176220496486433,0.000858937664067044
313,0.002112121929017389,0.0008622498614439631
314,0.002144762355943813,0.0008625233860905556
315,0.002139305370613275,0.0008598808678524459
316,0.0021354701346032977,0.0008565505713169627
317,0.0021103448628256205,0.0008582678582409726
318,0.002146809454322519,0.000858081056161181
319,0.0021332385984030276,0.000851929814363008
320,0.002130319905357764,0.0008606887833379648
321,0.0021539355905534807,0.000866414379903718
322,0.0021458256780854702,0.0008623769390396774
323,0.0021596136811079785,0.0008739751167869305
324,0.0020910471691476073,0.0008533525020431946
325,0.002125690016649006,0.0008591412094092983
326,0.0021171339390361134,0.0008490695309934809
327,0.002148440674371908,0.0008626245715491035
328,0.00213107922429438,0.0008625848396845601
329,0.002105432595057851,0.0008473062052336685
330,0.0021443824225571007,0.0008559466120513046
331,0.0021144225799670335,0.0008574127192225526
332,0.0021302027384723153,0.0008510920794352013
333,0.0021322197332183886,0.0008527984883745803
334,0.0021291513506131354,0.000851386651287184
335,0.002157515038133544,0.0008627600584398298
336,0.002148318541003391,0.0008577061988248982
