grad_norm,avg_grad_norm
0.008607977186329663,0.003985382150858641
0.00421568495221436,0.001878803363069892
0.0028339343843981624,0.0011991136707365513
0.002690661756787449,0.001090355683118105
0.002308627066668123,0.0009795124642550945
0.002213621570263058,0.0009282255196012557
0.0020689131051767617,0.0009193791192956269
0.0019390597590245306,0.0008747224346734583
0.0021321960957720876,0.0008950195624493062
0.0019231577462051064,0.0008238426526077092
0.0021291578304953873,0.0010013929568231106
0.0019306096364744008,0.0008617819403298199
0.0022224629356060177,0.0009164742659777403
0.0020544383150991052,0.0008499435498379171
0.0019734184024855494,0.0008657695725560188
0.001964759809197858,0.0008764960221014917
0.002209877478890121,0.0008976521203294396
0.00202834524679929,0.0008455774514004588
0.0021112389222253114,0.0008562129805795848
0.00195646591600962,0.0008605840848758817
0.0019893239077646285,0.0008372418815270066
0.0020895162015222013,0.0008696885779500008
0.001980732020456344,0.0008545694290660322
0.0019991188019048423,0.0008110683411359787
0.001957615779247135,0.0008877260843291879
0.0021359131787903607,0.0008611097582615912
0.0021263347880449146,0.0008749682456254959
0.00223403493873775,0.0008859416702762246
0.0019681596313603222,0.0008255722350440919
0.0020003100798930973,0.0008407190325669944
0.00201502742129378,0.000852887169457972
0.001991883560549468,0.0008213939727284014
0.0020565975573845208,0.0008581691654399037
0.00204708767705597,0.0008732114802114666
0.002043753833277151,0.0008180853328667581
0.002066851156996563,0.0008368990966118872
0.002095492702210322,0.0008404396940022707
0.0020782680658157915,0.0008738979231566191
0.0019888403767254204,0.0008373018354177475
0.0020051250758115202,0.0008246254292316735
0.0020567599567584693,0.0008457534713670611
0.00201875958009623,0.0008574392413720489
0.0020357889588922262,0.0008052245830185711
0.002022215718170628,0.0008207053760997951
0.0020715077698696405,0.0007916047470644116
0.0020239810401108116,0.0008487103623338044
0.0019514550804160535,0.0008434018818661571
0.002082766208332032,0.0008501506526954472
0.002051232324447483,0.0008553689112886786
0.002052912052022293,0.0008343413937836885
0.0020587345061358064,0.0008205141057260334
0.002088704059133306,0.0008445650455541909
0.0019796404521912336,0.000810494995675981
0.0019461176416371018,0.0007942129159346223
0.0020719036110676825,0.0008683088235557079
0.002037996717263013,0.0008268353412859142
0.0019205270218662918,0.0008351806900463998
0.002091358241159469,0.0008489445899613202
0.0019540981738828123,0.000806976284366101
0.0019946824468206614,0.0008264254429377615
0.002082585298921913,0.0008845843258313835
0.002089522749884054,0.0008681404870003462
