epoch,train_loss(total)
1,2.2105327048897743
2,1.9740928611159325
3,1.851055175960064
4,1.7564117482304573
5,1.6988300049304963
6,1.574993178844452
7,1.504145570397377
8,1.4031744438409806
9,1.2994979998469354
10,1.1792838889360429
11,1.119535535722971
12,1.0235343174636364
13,0.9377301976084709
14,0.8829048566520215
15,0.8269065910577774
16,0.7788817219436168
17,0.7502360311150551
18,0.7040828957408667
19,0.6809471737593412
20,0.653669956177473
21,0.6323159169405699
22,0.6015420215576888
23,0.5739962278306484
24,0.5764462485909462
25,0.5558046916127205
26,0.522727255411446
27,0.5067501867562533
28,0.5086833888292313
29,0.4799306009709835
30,0.4678552470356226
31,0.46636859208345416
32,0.4451608959585428
33,0.44356425344944
34,0.4174254184216261
35,0.42261644069105386
36,0.39908701661974194
37,0.4020863276347518
38,0.3741151797026396
39,0.38955518919974563
40,0.37131459783762694
41,0.35646558079868557
42,0.35706819102168086
43,0.33369254872202875
44,0.3497828899696469
45,0.3227115521207452
46,0.31415560260415076
47,0.32347273860126735
48,0.3135837136209011
49,0.30127848640084265
50,0.3005059197358787
51,0.28586481291800736
52,0.29406740512698887
53,0.2830583136714995
54,0.27869093777611853
55,0.2746234254539013
56,0.27183604806661604
57,0.2524977632984519
58,0.2547758137062192
59,0.2505562297441065
60,0.24499503867700695
61,0.23273428516462447
62,0.24348300935700537
63,0.2372855420410633
64,0.2191885954141617
65,0.2195869267731905
66,0.21386724060401321
67,0.2123616118170321
68,0.2079871541261673
69,0.22233643591403962
70,0.21235525405034422
